time,kInc,recordType,Nd,emittedTotal,removedTipStep,removedTipTotal,removedBoundaryStep,removedBoundaryTotal,rss_source,Kapp_MPam05,KD_MPam05,Ktip_MPam05,KtipDrop_MPam05,KtipPeak_MPam05,back_stress,dxMin,P_first,V_first,RSS_first,P_last,V_last,RSS_last
2.01247726e+12,2465298,2,135,135,0,0,0,0,-2.17321824e-01,1.90670705e+00,6.97839914e-01,1.20886714e+00,1.16797709e-01,1.32566485e+00,-2.24197325e-01,4.10893556e+01,1.75811389e+04,4.70688138e-09,3.81282891e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.01818671e+12,2479298,1,135,135,0,0,0,0,3.72670968e-03,1.91211643e+00,5.84373419e-01,1.32774301e+00,0.00000000e+00,1.32774301e+00,-3.17038821e-03,4.08767615e+01,1.76085442e+04,4.67516032e-09,3.81036386e-03,4.10730121e+03,2.19689784e-08,4.39140876e-03
2.01818671e+12,2479298,2,136,136,0,0,0,0,-2.17321822e-01,1.91211643e+00,7.01171128e-01,1.21094530e+00,1.16797709e-01,1.32774301e+00,-2.24218920e-01,4.08767615e+01,1.76085442e+04,4.67516032e-09,3.81036386e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.01844591e+12,2480000,0,136,136,0,0,0,0,3.66940821e-03,1.91236201e+00,6.01194390e-01,1.31116762e+00,0.00000000e+00,nan,-3.22867013e-03,4.08663805e+01,1.76098106e+04,4.87455988e-09,3.82559956e-03,3.81841056e+03,3.30078102e-07,5.49504490e-03
2.02389274e+12,2493362,1,136,136,0,0,0,0,3.72670848e-03,1.91752257e+00,5.87699690e-01,1.32982288e+00,0.00000000e+00,1.32982288e+00,-3.19197287e-03,4.06673494e+01,1.76357477e+04,4.64380368e-09,3.80791128e-03,4.10162422e+03,2.18924057e-08,4.39005872e-03
2.02389274e+12,2493362,2,137,137,0,0,0,0,-2.17321824e-01,1.91752257e+00,7.04497399e-01,1.21302517e+00,1.16797709e-01,1.32982288e+00,-2.24240505e-01,4.06673494e+01,1.76357477e+04,4.64380368e-09,3.80791128e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.02656109e+12,2500000,0,137,137,0,0,0,0,3.69795878e-03,1.92005068e+00,5.97634338e-01,1.32241634e+00,0.00000000e+00,nan,-3.23081576e-03,4.05645309e+01,1.76485553e+04,4.74469878e-09,3.81574691e-03,4.01185212e+03,3.71932535e-08,4.59704152e-03
2.02959576e+12,2507491,1,137,137,0,0,0,0,3.72670837e-03,1.92292586e+00,5.91020181e-01,1.33190568e+00,0.00000000e+00,1.33190568e+00,-3.21354504e-03,4.04595760e+01,1.76627536e+04,4.61279072e-09,3.80546987e-03,4.09600348e+03,2.18157191e-08,4.38870212e-03
2.02959576e+12,2507491,2,138,138,0,0,0,0,-2.17321824e-01,1.92292586e+00,7.07817890e-01,1.21510797e+00,1.16797709e-01,1.33190568e+00,-2.24262077e-01,4.04595760e+01,1.76627536e+04,4.61279072e-09,3.80546987e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.03461742e+12,2520000,0,138,138,0,0,0,0,3.72060504e-03,1.92768359e+00,5.95711136e-01,1.33197245e+00,0.00000000e+00,nan,-3.23864311e-03,4.02770484e+01,1.76864476e+04,4.61188185e-09,3.80539809e-03,4.07506793e+03,2.36676471e-08,4.42024858e-03
2.03529590e+12,2521685,1,138,138,0,0,0,0,3.72670991e-03,1.92832641e+00,5.94334866e-01,1.33399154e+00,0.00000000e+00,1.33399154e+00,-3.23510464e-03,4.02548497e+01,1.76895647e+04,4.58211105e-09,3.80303912e-03,4.09043740e+03,2.17393095e-08,4.38734584e-03
2.03529590e+12,2521685,2,139,139,0,0,0,0,-2.17321822e-01,1.92832641e+00,7.11132574e-01,1.21719384e+00,1.16797709e-01,1.33399154e+00,-2.24283637e-01,4.02548497e+01,1.76895647e+04,4.58211105e-09,3.80303912e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.04099275e+12,2535943,1,139,139,0,0,0,0,3.72670898e-03,1.93372385e+00,5.97644771e-01,1.33607908e+00,0.00000000e+00,1.33607908e+00,-3.25665428e-03,4.00517219e+01,1.77161813e+04,4.55177739e-09,3.80062035e-03,4.08491418e+03,2.16645210e-08,4.38601389e-03
2.04099275e+12,2535943,2,140,140,0,0,0,0,-2.17321823e-01,1.93372385e+00,7.14442480e-01,1.21928137e+00,1.16797709e-01,1.33607908e+00,-2.24305186e-01,4.00517219e+01,1.77161813e+04,4.55177739e-09,3.80062035e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.04258867e+12,2540000,0,140,140,0,0,0,0,3.68637558e-03,1.93523590e+00,6.10337456e-01,1.32489844e+00,0.00000000e+00,nan,-3.30302437e-03,3.99915702e+01,1.77237224e+04,4.69344612e-09,3.81178681e-03,3.94905011e+03,5.47057534e-08,4.75036771e-03
2.04668684e+12,2550266,1,140,140,0,0,0,0,3.72671047e-03,1.93911867e+00,6.00948817e-01,1.33816986e+00,0.00000000e+00,1.33816986e+00,-3.27819107e-03,3.98515260e+01,1.77426081e+04,4.52176410e-09,3.79821183e-03,4.07944807e+03,2.15892321e-08,4.38466855e-03
2.04668684e+12,2550266,2,141,141,0,0,0,0,-2.17321822e-01,1.93911867e+00,7.17746526e-01,1.22137215e+00,1.16797709e-01,1.33816986e+00,-2.24326723e-01,3.98515260e+01,1.77426081e+04,4.52176410e-09,3.79821183e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.05053134e+12,2560000,0,141,141,0,0,0,0,3.70960666e-03,1.94276112e+00,6.08150532e-01,1.33461059e+00,0.00000000e+00,nan,-3.30983697e-03,3.97126020e+01,1.77604801e+04,4.57047035e-09,3.80211273e-03,4.02893547e+03,2.81173704e-08,4.48727275e-03
2.05237776e+12,2564653,1,141,141,0,0,0,0,3.72670995e-03,1.94451050e+00,6.04248122e-01,1.34026238e+00,0.00000000e+00,1.34026238e+00,-3.29971789e-03,3.96528751e+01,1.77688452e+04,4.49208383e-09,3.79581487e-03,4.07402434e+03,2.15154772e-08,4.38334624e-03
2.05237776e+12,2564653,2,142,142,0,0,0,0,-2.17321822e-01,1.94451050e+00,7.21045831e-01,1.22346467e+00,1.16797709e-01,1.34026238e+00,-2.24348250e-01,3.96528751e+01,1.77688452e+04,4.49208383e-09,3.79581487e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.05806566e+12,2579104,1,142,142,0,0,0,0,3.72670881e-03,1.94989946e+00,6.07542395e-01,1.34235706e+00,0.00000000e+00,1.34235706e+00,-3.32123390e-03,3.94570592e+01,1.77948955e+04,4.46272771e-09,3.79342906e-03,4.06864855e+03,2.14421482e-08,4.38202724e-03
2.05806566e+12,2579104,2,143,143,0,0,0,0,-2.17321823e-01,1.94989946e+00,7.24340103e-01,1.22555935e+00,1.16797709e-01,1.34235706e+00,-2.24369766e-01,3.94570592e+01,1.77948955e+04,4.46272771e-09,3.79342906e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.05839134e+12,2580000,0,143,143,0,0,0,0,3.67009078e-03,1.95020802e+00,6.24194483e-01,1.32601354e+00,0.00000000e+00,nan,-3.37908384e-03,3.94448910e+01,1.77964127e+04,4.64819055e-09,3.80825536e-03,3.80841205e+03,2.43369461e-07,5.36514998e-03
2.06375090e+12,2593620,1,143,143,0,0,0,0,3.72671006e-03,1.95528590e+00,6.10831016e-01,1.34445488e+00,0.00000000e+00,1.34445488e+00,-3.34273745e-03,3.92627231e+01,1.78207627e+04,4.43367675e-09,3.79105315e-03,4.06332673e+03,2.13685505e-08,4.38069903e-03
2.06375090e+12,2593620,2,144,144,0,0,0,0,-2.17321822e-01,1.95528590e+00,7.27628725e-01,1.22765717e+00,1.16797709e-01,1.34445488e+00,-2.24391270e-01,3.92627231e+01,1.78207627e+04,4.43367675e-09,3.79105315e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.06622524e+12,2600000,0,144,144,0,0,0,0,3.69581472e-03,1.95763019e+00,6.21262092e-01,1.33636810e+00,0.00000000e+00,nan,-3.38299212e-03,3.91745916e+01,1.78321058e+04,4.53620995e-09,3.79937300e-03,3.96940637e+03,3.82311322e-08,4.60790439e-03
2.06943323e+12,2608200,1,144,144,0,0,0,0,3.72671067e-03,1.96066958e+00,6.14114789e-01,1.34655479e+00,0.00000000e+00,1.34655479e+00,-3.36423062e-03,3.90711197e+01,1.78464475e+04,4.40493703e-09,3.78868792e-03,4.05804844e+03,2.12960863e-08,4.37938697e-03
2.06943323e+12,2608200,2,145,145,0,0,0,0,-2.17321821e-01,1.96066958e+00,7.30912497e-01,1.22975708e+00,1.16797709e-01,1.34655479e+00,-2.24412763e-01,3.90711197e+01,1.78464475e+04,4.40493703e-09,3.78868792e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.07400638e+12,2620000,0,145,145,0,0,0,0,3.71655920e-03,1.96500238e+00,6.19700734e-01,1.34530165e+00,0.00000000e+00,nan,-3.39168035e-03,3.89147830e+01,1.78670869e+04,4.42218795e-09,3.79010942e-03,4.02762205e+03,2.45551744e-08,4.43453395e-03
2.07511264e+12,2622844,1,145,145,0,0,0,0,3.72671049e-03,1.96605049e+00,6.17393791e-01,1.34865670e+00,0.00000000e+00,1.34865670e+00,-3.38571354e-03,3.88809617e+01,1.78719520e+04,4.37650564e-09,3.78633343e-03,4.05281445e+03,2.12243321e-08,4.37808352e-03
2.07511264e+12,2622844,2,146,146,0,0,0,0,-2.17321822e-01,1.96605049e+00,7.34191499e-01,1.23185899e+00,1.16797709e-01,1.34865670e+00,-2.24434246e-01,3.88809617e+01,1.78719520e+04,4.37650564e-09,3.78633343e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.08078923e+12,2637552,1,146,146,0,0,0,0,3.72671036e-03,1.97142874e+00,6.20667882e-01,1.35076086e+00,0.00000000e+00,1.35076086e+00,-3.40718576e-03,3.86934363e+01,1.78972787e+04,4.34837496e-09,3.78398932e-03,4.04762656e+03,2.11529632e-08,4.37678287e-03
2.08078923e+12,2637552,2,147,147,0,0,0,0,-2.17321822e-01,1.97142874e+00,7.37465591e-01,1.23396315e+00,1.16797709e-01,1.35076086e+00,-2.24455718e-01,3.86934363e+01,1.78972787e+04,4.34837496e-09,3.78398932e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.08170821e+12,2640000,0,147,147,0,0,0,0,3.67805253e-03,1.97229942e+00,6.35373078e-01,1.33692634e+00,0.00000000e+00,nan,-3.45931971e-03,3.86607367e+01,1.79014367e+04,4.50684314e-09,3.79700872e-03,3.87145306e+03,8.47027227e-08,4.92682930e-03
2.08646301e+12,2652324,1,147,147,0,0,0,0,3.72670996e-03,1.97680432e+00,6.23937201e-01,1.35286712e+00,0.00000000e+00,1.35286712e+00,-3.42864763e-03,3.85073098e+01,1.79224293e+04,4.32054156e-09,3.78165559e-03,4.04248292e+03,2.10821814e-08,4.37548873e-03
2.08646301e+12,2652324,2,148,148,0,0,0,0,-2.17321822e-01,1.97680432e+00,7.40734909e-01,1.23606942e+00,1.16797709e-01,1.35286712e+00,-2.24477180e-01,3.85073098e+01,1.79224293e+04,4.32054156e-09,3.78165559e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.08938715e+12,2660000,0,148,148,0,0,0,0,3.70041860e-03,1.97957478e+00,6.33271394e-01,1.34630338e+00,0.00000000e+00,nan,-3.46599974e-03,3.84081269e+01,1.79354642e+04,4.40228496e-09,3.78846892e-03,3.96621552e+03,3.32652443e-08,4.55310487e-03
2.09213410e+12,2667160,1,148,148,0,0,0,0,3.72671009e-03,1.98217736e+00,6.27201623e-01,1.35497573e+00,0.00000000e+00,1.35497573e+00,-3.45009878e-03,3.83237208e+01,1.79474065e+04,4.29299747e-09,3.77933184e-03,4.03738489e+03,2.10117227e-08,4.37419635e-03
2.09213410e+12,2667160,2,149,149,0,0,0,0,-2.17321822e-01,1.98217736e+00,7.43999331e-01,1.23817803e+00,1.16797709e-01,1.35497573e+00,-2.24498631e-01,3.83237208e+01,1.79474065e+04,4.29299747e-09,3.77933184e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.09701653e+12,2680000,0,149,149,0,0,0,0,3.71950061e-03,1.98680318e+00,6.32099061e-01,1.35470412e+00,0.00000000e+00,nan,-3.47577638e-03,3.81644270e+01,1.79688484e+04,4.29722968e-09,3.77968982e-03,4.01505437e+03,2.31400749e-08,4.41151067e-03
2.09780248e+12,2682060,1,149,149,0,0,0,0,3.72671022e-03,1.98754782e+00,6.30461343e-01,1.35708648e+00,0.00000000e+00,1.35708648e+00,-3.47153967e-03,3.81414879e+01,1.79722118e+04,4.26573985e-09,3.77701811e-03,4.03233002e+03,2.09418647e-08,4.37291086e-03
2.09780248e+12,2682060,2,150,150,0,0,0,0,-2.17321822e-01,1.98754782e+00,7.47259051e-01,1.24028877e+00,1.16797709e-01,1.35708648e+00,-2.24520072e-01,3.81414879e+01,1.79722118e+04,4.26573985e-09,3.77701811e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.10346828e+12,2697024,1,150,150,0,0,0,0,3.72671124e-03,1.99291584e+00,6.33716216e-01,1.35919962e+00,0.00000000e+00,1.35919962e+00,-3.49296990e-03,3.79617030e+01,1.79968477e+04,4.23876043e-09,3.77471395e-03,4.02732001e+03,2.08722865e-08,4.37162642e-03
2.10346828e+12,2697024,2,151,151,0,0,0,0,-2.17321821e-01,1.99291584e+00,7.50513925e-01,1.24240191e+00,1.16797709e-01,1.35919962e+00,-2.24541502e-01,3.79617030e+01,1.79968477e+04,4.23876043e-09,3.77471395e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.10456959e+12,2700000,0,151,151,0,0,0,0,3.68014544e-03,1.99395926e+00,6.47909872e-01,1.34604939e+00,0.00000000e+00,nan,-3.54370147e-03,3.79241818e+01,1.80017000e+04,4.38564412e-09,3.78709181e-03,3.86824289e+03,7.09672594e-08,4.85506102e-03
2.10913108e+12,2712051,1,151,151,0,0,0,0,3.72670911e-03,1.99828102e+00,6.36967236e-01,1.36131379e+00,0.00000000e+00,1.36131379e+00,-3.51439198e-03,3.77832444e+01,1.80213143e+04,4.21207166e-09,3.77242070e-03,4.02234427e+03,2.08042247e-08,4.37036597e-03
2.10913108e+12,2712051,2,152,152,0,0,0,0,-2.17321823e-01,1.99828102e+00,7.53764944e-01,1.24451608e+00,1.16797709e-01,1.36131379e+00,-2.24562924e-01,3.77832444e+01,1.80213143e+04,4.21207166e-09,3.77242070e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.11210271e+12,2720000,0,152,152,0,0,0,0,3.70085680e-03,2.00109647e+00,6.46190369e-01,1.35490610e+00,0.00000000e+00,nan,-3.55148465e-03,3.76865101e+01,1.80342227e+04,4.28932069e-09,3.77902056e-03,3.94906786e+03,3.23769525e-08,4.54247828e-03
2.11479140e+12,2727142,1,152,152,0,0,0,0,3.72670861e-03,2.00364385e+00,6.40213313e-01,1.36343054e+00,0.00000000e+00,1.36343054e+00,-3.53580300e-03,3.76071461e+01,1.80456155e+04,4.18565232e-09,3.77013680e-03,4.01741620e+03,2.07356977e-08,4.36909290e-03
2.11479140e+12,2727142,2,153,153,0,0,0,0,-2.17321823e-01,2.00364385e+00,7.57011022e-01,1.24663283e+00,1.16797709e-01,1.36343054e+00,-2.24584335e-01,3.76071461e+01,1.80456155e+04,4.18565232e-09,3.77013680e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.11958913e+12,2740000,0,153,153,0,0,0,0,3.71876117e-03,2.00818942e+00,6.45265128e-01,1.36292429e+00,0.00000000e+00,nan,-3.56189816e-03,3.74565147e+01,1.80661625e+04,4.19287248e-09,3.77076234e-03,3.99377860e+03,2.30760944e-08,4.41043799e-03
2.12044922e+12,2742297,1,153,153,0,0,0,0,3.72670905e-03,2.00900431e+00,6.43454701e-01,1.36554961e+00,0.00000000e+00,1.36554961e+00,-3.55720365e-03,3.74323222e+01,1.80697529e+04,4.15949867e-09,3.76786218e-03,4.01253074e+03,2.06676017e-08,4.36782381e-03
2.12044922e+12,2742297,2,154,154,0,0,0,0,-2.17321823e-01,2.00900431e+00,7.60252409e-01,1.24875190e+00,1.16797709e-01,1.36554961e+00,-2.24605736e-01,3.74323222e+01,1.80697529e+04,4.15949867e-09,3.76786218e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.12610464e+12,2757516,1,154,154,0,0,0,0,3.72671086e-03,2.01436250e+00,6.46691375e-01,1.36767112e+00,0.00000000e+00,1.36767112e+00,-3.57859384e-03,3.72597790e+01,1.80937287e+04,4.13360381e-09,3.76559648e-03,4.00768809e+03,2.05998151e-08,4.36655649e-03
2.12610464e+12,2757516,2,155,155,0,0,0,0,-2.17321821e-01,2.01436250e+00,7.63489084e-01,1.25087341e+00,1.16797709e-01,1.36767112e+00,-2.24627126e-01,3.72597790e+01,1.80937287e+04,4.13360381e-09,3.76559648e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.12700190e+12,2760000,0,155,155,0,0,0,0,3.67742043e-03,2.01521260e+00,6.61546806e-01,1.35366579e+00,0.00000000e+00,nan,-3.63127819e-03,3.72303260e+01,1.80975862e+04,4.28280678e-09,3.77846847e-03,3.83584026e+03,8.33457369e-08,4.92025818e-03
2.13175728e+12,2772798,1,155,155,0,0,0,0,3.72671022e-03,2.01971805e+00,6.49924284e-01,1.36979377e+00,0.00000000e+00,1.36979377e+00,-3.59997596e-03,3.70884854e+01,1.81175430e+04,4.10797875e-09,3.76334091e-03,4.00287857e+03,2.05334304e-08,4.36531149e-03
2.13175728e+12,2772798,2,156,156,0,0,0,0,-2.17321822e-01,2.01971805e+00,7.66721992e-01,1.25299606e+00,1.16797709e-01,1.36979377e+00,-2.24648508e-01,3.70884854e+01,1.81175430e+04,4.10797875e-09,3.76334091e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.13439747e+12,2780000,0,156,156,0,0,0,0,3.69734696e-03,2.02221947e+00,6.59973006e-01,1.36224647e+00,0.00000000e+00,nan,-3.63932590e-03,3.70054018e+01,1.81287414e+04,4.19475385e-09,3.77092517e-03,3.91993297e+03,3.47638062e-08,4.57042820e-03
2.13740725e+12,2788143,1,156,156,0,0,0,0,3.72670838e-03,2.02507108e+00,6.53153141e-01,1.37191793e+00,0.00000000e+00,1.37191793e+00,-3.62134920e-03,3.69194030e+01,1.81411979e+04,4.08261749e-09,3.76109521e-03,3.99810725e+03,2.04674658e-08,4.36407052e-03
2.13740725e+12,2788143,2,157,157,0,0,0,0,-2.17321824e-01,2.02507108e+00,7.69950850e-01,1.25512023e+00,1.16797709e-01,1.37191793e+00,-2.24669881e-01,3.69194030e+01,1.81411979e+04,4.08261749e-09,3.76109521e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.14174886e+12,2800000,0,157,157,0,0,0,0,3.71445940e-03,2.02918450e+00,6.59183331e-01,1.37000117e+00,0.00000000e+00,nan,-3.65002061e-03,3.67872302e+01,1.81593666e+04,4.10648782e-09,3.76320926e-03,3.96437196e+03,2.43449830e-08,4.43119621e-03
2.14305491e+12,2803552,1,157,157,0,0,0,0,3.72670837e-03,2.03042190e+00,6.56377300e-01,1.37404460e+00,0.00000000e+00,1.37404460e+00,-3.64271184e-03,3.67515210e+01,1.81646964e+04,4.05750463e-09,3.75885825e-03,3.99338015e+03,2.04012327e-08,4.36282063e-03
2.14305491e+12,2803552,2,158,158,0,0,0,0,-2.17321824e-01,2.03042190e+00,7.73175008e-01,1.25724689e+00,1.16797709e-01,1.37404460e+00,-2.24691244e-01,3.67515210e+01,1.81646964e+04,4.05750463e-09,3.75885825e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.14870035e+12,2819025,1,158,158,0,0,0,0,3.72671057e-03,2.03577064e+00,6.59596761e-01,1.37617388e+00,0.00000000e+00,1.37617388e+00,-3.66406390e-03,3.65857656e+01,1.81880407e+04,4.03263235e-09,3.75662956e-03,3.98869539e+03,2.03351366e-08,4.36156942e-03
2.14870035e+12,2819025,2,159,159,0,0,0,0,-2.17321822e-01,2.03577064e+00,7.76394469e-01,1.25937617e+00,1.16797709e-01,1.37617388e+00,-2.24712596e-01,3.65857656e+01,1.81880407e+04,4.03263235e-09,3.75662956e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.14902906e+12,2820000,0,159,159,0,0,0,0,3.66927313e-03,2.03608207e+00,6.76443655e-01,1.35963841e+00,0.00000000e+00,nan,-3.72274471e-03,3.65753200e+01,1.81894228e+04,4.19543734e-09,3.77098431e-03,3.74805186e+03,2.18191052e-07,5.31897016e-03
2.15434320e+12,2834561,1,159,159,0,0,0,0,3.72671094e-03,2.04111691e+00,6.62812537e-01,1.37830438e+00,0.00000000e+00,1.37830438e+00,-3.68540799e-03,3.64211892e+01,1.82112307e+04,4.00801143e-09,3.75441034e-03,3.98404251e+03,2.02703893e-08,4.36033995e-03
2.15434320e+12,2834561,2,160,160,0,0,0,0,-2.17321821e-01,2.04111691e+00,7.79610246e-01,1.26150667e+00,1.16797709e-01,1.37830438e+00,-2.24733940e-01,3.64211892e+01,1.82112307e+04,4.00801143e-09,3.75441034e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.15629456e+12,2840000,0,160,160,0,0,0,0,3.68977139e-03,2.04296572e+00,6.74669249e-01,1.36829647e+00,0.00000000e+00,nan,-3.72972870e-03,3.63614503e+01,1.82193273e+04,4.11597605e-09,3.76404630e-03,3.87625596e+03,4.29807619e-08,4.65425014e-03
2.15998355e+12,2850160,1,160,160,0,0,0,0,3.72671055e-03,2.04646083e+00,6.66024393e-01,1.38043643e+00,0.00000000e+00,1.38043643e+00,-3.70674340e-03,3.62586781e+01,1.82342684e+04,3.98363653e-09,3.75220034e-03,3.97942611e+03,2.02060613e-08,4.35911469e-03
2.15998355e+12,2850160,2,161,161,0,0,0,0,-2.17321822e-01,2.04646083e+00,7.82822101e-01,1.26363873e+00,1.16797709e-01,1.38043643e+00,-2.24755275e-01,3.62586781e+01,1.82342684e+04,3.98363653e-09,3.75220034e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.16351821e+12,2860000,0,161,161,0,0,0,0,3.70651895e-03,2.04980971e+00,6.73896547e-01,1.37591316e+00,0.00000000e+00,nan,-3.74030507e-03,3.61536360e+01,1.82487487e+04,4.03554871e-09,3.75689156e-03,3.92568213e+03,2.76751016e-08,4.48108635e-03
2.16562141e+12,2865822,1,161,161,0,0,0,0,3.72670925e-03,2.05180238e+00,6.69232399e-01,1.38256998e+00,0.00000000e+00,1.38256998e+00,-3.72807027e-03,3.60973106e+01,1.82571553e+04,3.95950550e-09,3.74999962e-03,3.97484524e+03,2.01422592e-08,4.35789574e-03
2.16562141e+12,2865822,2,162,162,0,0,0,0,-2.17321823e-01,2.05180238e+00,7.86030107e-01,1.26577227e+00,1.16797709e-01,1.38256998e+00,-2.24776602e-01,3.60973106e+01,1.82571553e+04,3.95950550e-09,3.74999962e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.17070079e+12,2880000,0,162,162,0,0,0,0,3.72153600e-03,2.05661480e+00,6.73616718e-01,1.38299808e+00,0.00000000e+00,nan,-3.75245663e-03,3.59523003e+01,1.82777006e+04,3.95579117e-09,3.74965973e-03,3.95875752e+03,2.15119766e-08,4.38328337e-03
2.17125722e+12,2881548,1,162,162,0,0,0,0,3.72671104e-03,2.05714198e+00,6.72435682e-01,1.38470630e+00,0.00000000e+00,1.38470630e+00,-3.74938632e-03,3.59379288e+01,1.82798947e+04,3.93559979e-09,3.74780669e-03,3.97030835e+03,2.00779263e-08,4.35666288e-03
2.17125722e+12,2881548,2,163,163,0,0,0,0,-2.17321821e-01,2.05714198e+00,7.89233390e-01,1.26790859e+00,1.16797709e-01,1.38470630e+00,-2.24797918e-01,3.59379288e+01,1.82798947e+04,3.93559979e-09,3.74780669e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.17689026e+12,2897336,1,163,163,0,0,0,0,3.72670838e-03,2.06247896e+00,6.75636063e-01,1.38684290e+00,0.00000000e+00,1.38684290e+00,-3.77069630e-03,3.57796698e+01,1.83024852e+04,3.91194211e-09,3.74562388e-03,3.96579570e+03,2.00156346e-08,4.35546551e-03
2.17689026e+12,2897336,2,164,164,0,0,0,0,-2.17321824e-01,2.06247896e+00,7.92433772e-01,1.27004519e+00,1.16797709e-01,1.38684290e+00,-2.24819228e-01,3.57796698e+01,1.83024852e+04,3.91194211e-09,3.74562388e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.17781508e+12,2900000,0,164,164,0,0,0,0,3.67739111e-03,2.06335518e+00,6.90493143e-01,1.37286203e+00,0.00000000e+00,nan,-3.82351177e-03,3.57519986e+01,1.83062454e+04,4.05015547e-09,3.75820109e-03,3.80252284e+03,7.79793344e-08,4.89322180e-03
2.18252133e+12,2913188,1,164,164,0,0,0,0,3.72670950e-03,2.06781409e+00,6.78831637e-01,1.38898245e+00,0.00000000e+00,1.38898245e+00,-3.79199511e-03,3.56233299e+01,1.83249316e+04,3.88850228e-09,3.74344861e-03,3.96132937e+03,1.99521579e-08,4.35424166e-03
2.18252133e+12,2913188,2,165,165,0,0,0,0,-2.17321823e-01,2.06781409e+00,7.95629345e-01,1.27218474e+00,1.16797709e-01,1.38898245e+00,-2.24840527e-01,3.56233299e+01,1.83249316e+04,3.88850228e-09,3.74344861e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.18491761e+12,2920000,0,165,165,0,0,0,0,3.69457223e-03,2.07008442e+00,6.89529945e-01,1.38055447e+00,0.00000000e+00,nan,-3.83319646e-03,3.55534304e+01,1.83345575e+04,3.97753000e-09,3.75164465e-03,3.87311088e+03,3.61176329e-08,4.58547144e-03
2.18815007e+12,2929103,1,165,165,0,0,0,0,3.72670981e-03,2.07314699e+00,6.82023570e-01,1.39112342e+00,0.00000000e+00,1.39112342e+00,-3.81328588e-03,3.54680731e+01,1.83472337e+04,3.86529010e-09,3.74128201e-03,3.95689421e+03,1.98898291e-08,4.35303630e-03
2.18815007e+12,2929103,2,166,166,0,0,0,0,-2.17321822e-01,2.07314699e+00,7.98821278e-01,1.27432571e+00,1.16797709e-01,1.39112342e+00,-2.24861818e-01,3.54680731e+01,1.83472337e+04,3.86529010e-09,3.74128201e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.19198107e+12,2940000,0,166,166,0,0,0,0,3.70948102e-03,2.07677665e+00,6.89190140e-01,1.38758651e+00,0.00000000e+00,nan,-3.84500570e-03,3.53605478e+01,1.83624393e+04,3.90500005e-09,3.74498095e-03,3.91223377e+03,2.57058495e-08,4.45233278e-03
2.19377657e+12,2945081,1,166,166,0,0,0,0,3.72671026e-03,2.07847777e+00,6.85211671e-01,1.39326610e+00,0.00000000e+00,1.39326610e+00,-3.83456802e-03,3.53146839e+01,1.83693933e+04,3.84230005e-09,3.73912378e-03,3.95249397e+03,1.98278269e-08,4.35183364e-03
2.19377657e+12,2945081,2,167,167,0,0,0,0,-2.17321822e-01,2.07847777e+00,8.02009379e-01,1.27646839e+00,1.16797709e-01,1.39326610e+00,-2.24883100e-01,3.53146839e+01,1.83693933e+04,3.84230005e-09,3.73912378e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.19900624e+12,2960000,0,167,167,0,0,0,0,3.72302869e-03,2.08343259e+00,6.89237056e-01,1.39419553e+00,0.00000000e+00,nan,-3.85803118e-03,3.51720145e+01,1.83899034e+04,3.83333950e-09,3.73827923e-03,3.94014737e+03,2.07401175e-08,4.36917513e-03
